"label","text"
"0","租房的时候全是只租女性的，最无语的就是有一个房东还加了句“男生加200”"
"0","连女权都做不到还想平权？"
"1","因为某些人认为女权主义是个软柿子很好捏。"
"0","贤惠这个词有强烈的性缘和性别色彩，实属诡异的一个词。"
"0","贤惠的实质=奉献精神。"
"0","女生可以通过化妆来提升自己的颜值，男生一旦化妆，就会被各种吐槽，哪怕是用简单的遮瑕膏和粉底。"
"1","她们会说她们不是你妈，你被压迫自己发声。"
"1","有趣，那么看来以后要褒奖一部分女生要说：你真不贤惠。"
"0","希望男性们能够正常的休产假，这是多么好的一项规定啊，结果男人们集体反对，而女性因为这个而影响就业时，他们又说很正常。"
"1","女拳可不歧视男性，人家是精英男的忠实舔狗。"
"0","贤惠这个词，只能形容老公事业有成，小孩聪明听话，家庭幸福，对生活很满意女性。"
"1","题目:既然女权是平权，为什么她们从不正视男性收到的压迫？"
"1","性别歧视就是北方报销取暖费不给女方报销，只给男方报销"
"0","等中间派忍不了了，站出来给女拳男拳一边一个耳光，抽到消停为止，对立也就结束了。"
"0","女性如果想保住就业权，就不能再反对家庭主妇了。"
"0","中国性别矛盾本来就有，跟微博有个毛关系，她们当然不敢在现实中指着中国男人鼻子骂，微博豆瓣只是她们的一个发泄地而已。"
"0","因为贤惠很多情况下被认为是付出，我付出是我自己的事，不是一个需要别人来bbi。"
"0","总结一下80%的答案，都大概是：“女生安定女生乖，女生努力学习应对刻板考试机制。"
"0","说你贤惠不是让你多干活的意思么？"
"1","因为男性受到的所有压迫都是父权制造成的，和女权无关。"
"0","我这种回答都能删除，性别对立结束的唯一原因，就是男人都被骟光了。"
"0","你们难道统统都不看脸～骗谁哪！"
"0","不会结束了，可能会变成长期的，还会激化。"
"1","很多有过多次性生活的女性认为处男是负价值。"
"0","最近真的越来越感受到了性别对立，并且对这一现象感到担忧和害怕。"
"1","对男性的歧视只要你放弃结婚就避免大部分了。"
"0","我在实验室就没见几个女的成绩好，口头理论各个背的透透的，一到动手，屁都不是。"
"0","资本家猖狂的引起男女对立，为了什么，为了加班没有人反抗，为了让反抗的声音消失，转移矛盾，资本家真就是人均精神控制大师了。"
"1","一个女性。 毕业后找工作，遭遇性别歧视，毕竟单位默认你不如男性耐操，更何况你以后还要生孩子，还要照顾家庭。"
"1","很多女人不明白，之前天天打拳打赢百战百胜，拿下舆论这么简单，不是因为她们厉害，而是男性从小受到的教育就是要让着女性。"
"0","因为贤惠这个词儿是站在直男癌的立场才能说出来的。"
"0","数据分析，当然很有前途啊，大数据时代早就到了，不过，肯定不容易啊，女生的话还是不要走数据编程之类的"
"1","严重。 尤其是对女性的歧视。"
"1","贤惠=忍气吞声埋头干活。"
"0","女性的贞操关系到“男性可以获得繁殖保障”这份保障是缔结婚姻时，男性以亲代投资等条件交换而来的。"
"1","女权是一锅老鼠坏了一滴粥，真正平权（我讨厌用女权来描述平权）的人无法发出声音。"
"0","文科女生比较合适吧，理科女生觉得很枯燥了，回答商业问题想答政治题一样，得分全凭老板喜好。"
"1","这个社会对女性很不友好，很多成功的女性总是被污蔑为灭绝师太，或者是靠色相爬上去的。"
"0","等到谁都别想占到对方一丝便宜时，至于女权单赢，那是不可能的，我们反女权人士是绝对会杜绝这种情况出现的。"
"1","话说，被歧视的那部分男性，不正是歧视女性的主力军么…"
"1","凭什么要设立男厕所和女厕所，为什么要强调”女“厕所，女人哪里需要被区别对待了？"
"0","贤惠是引诱你走进服从的陷阱。"
"1","最讨厌有的人常说的，女生就应该做什么，而男生就应该做什么，女生天生就应该娇生惯养，男生就应该干体力活，女子无才便是德。"
"0","贤惠这个词，代表了一种社会普遍对女性的要求和限制。"
"0","昨天还一个女的还打拳说，让说男生结扎理所应当！"
"0","985在读，本校的辅导员今年不招女生，我们学院四个辅导员俩今年生二胎。"
"1","根据女权“男性被歧视也是男权社会的锅”的说法，这些被歧视的男性应当捐款给女权主义者。"
"0","存在!严重到我以为开明的爸妈，动不动还是说我是外人，这是我的家，我是独生女!我以前以为我的爸爸妈妈都是很开明的人。"
"1","到是看见过很多同骂双排挤双的。"
"1","以前贤惠是勤奋的词啊，现在贤惠是压迫的词。"
"0","泻药，有个高赞说男性没有努力争夺两性关系话语权。"
"0","当一个女生考完驾照：“新的马路杀手诞生了。”"
"1","男生读什么文科，没出息Orz"
"1","严重到很多女人从出生开始就成为男人的奴隶，直至死亡。"
"1","这和学历无关吧，我现在是硕士学历，但从初中起就鄙视家庭妇女。"
"1","严重到从来不会有人想到男性受歧视，也就是说，对男性的歧视已经被广泛接受。"
"0","我觉得不用到三十岁我就觉得很可悲了。"
"1","永远不会结束，因为现在的性别对立其实就是底层互害。"
"0","在一个以繁殖为保留物种延续主要手段的人类社会，由于身体构造的差异，男性往往被物化生产机器，而女性则物化为生育机器。"
"0","教学楼两层有四个厕所，只有一个男厕"
"0","贤惠是我从小到大最讨厌听到别人夸我用的词。"
"0","我也不喜欢这个词，不过我男朋友从来不这么说我，他一直都说他自己很贤惠╮(╯▽╰)╭。"
"0","本人，性别女。 首先明确一点，不管家庭主妇再怎么叫苦叫累，你的付出，只能通过你的老公和孩子转化到社会上。"
"0","我觉得幸福是一种能力，可悲的人无论同性异性，无论已婚未婚都有可能可悲。"
"1","贤惠的女人都没什么好下场。"
"1","中外合力，一起制造男女仇恨，导致现在以及未来，男女之间矛盾会越来越重。"
"1","其实都是我们男人自找的，这些所谓的对男性的歧视，始作俑者都是男性。"
"1","在我发现，下层男性不仅要被女性歧视，还要被其他男性歧视的时候。"
"0","大概是的。 因为男生每天要腾出额外两个小时时间找小黄片以及睡懒觉。"
"1","处处都有性别歧视，主要是对女性的歧视。"
"0","什么时候锅男挨打了会喊疼，什么时候就结束了。"
"0","刑法强奸罪的对象不包括男性。"
"0","题主不如自己搜一下清华北大的硕士男女比例，明显都是男生更多，本身“大学里女生学习更好”就是伪命题。"
"0","温柔贤惠这个词太low了…"
"1","工科女，毕业的时候校园招聘清一色的都是只要男生，而且只要是个男的，不看成绩不看长相，立马签，女生一律不要。"
"1","首先男性这边的舔狗得先基本灭绝才行，没有他们整天出钱出力，性别对立也不会发展到今天这个样子。"
"1","因为人类的天性向来讨厌与责任相关德一切，而贤惠在现代社会对女性没有任何好处（除了在择偶这一时点有优势）。"
"0","我是这么想的:当绝大部分女性变得像绝大部分男性一样对自己的一血不那么看中而只是在想啪啪啪的时候就啪啪啪。"
"0","何为贤惠呢？ 忍气吞声叫贤惠？"
"0","“你是个男人”“你是不是男人”“你还是个男人”“身高多少？"
"0","如果不是孩子，谁会愿意当家庭主妇。"
"0","你当着与“贤惠”背道而驰的人说贤惠，人家以为你是在骂她，当然反感了。"
"0","如果你不能独立，不能照顾好自己的生活，只能依附别人，那不管你是不是les，30岁以后都会很可悲"
"1","很反感全职太太。 多少人通过努力为女性争取到了和男性一样受教育，工作的权利。"
"0","这个词儿的意思是“善良温顺而通情达理”意思是你不会碍事儿，省心省钱，既不用花太多时间在你身上。"
"0","那些拳师不该用国男这个词的。"
"0","这个问题提的有些歧义啊，到底什么是可悲？"
"0","因为贤惠这个词的出现只涉及到一种语境，那就是某人的老婆，某人的老妈。"
"1","我来告诉你们中国的性别歧视有多严重！"
"0","女性群体的不统一和社会整体的见识短浅认识，氛围是女权的最大敌人。"
"1","哪有那么复杂，就是男性的精子不如女性的卵子值钱"
"0","LGBT，女拳，动保，都一个老板。"
"0","有看过进化心理学的朋友一定会对其中的理论所折服，对女性贞操的要求，是源自于进化的结果。"
"1","特别严重，我指的是男性歧视。"
"1","千万千万不要，家庭主妇是高危职业!。"
"0","没结婚，单着呢，即使结婚也不会当家庭主妇，没那个脸寄人篱下。"
"0","就业压力山大，你让姑娘们学会温柔，好难呀！"
"0","说女人贤惠就像说男人老实一样，是在侮辱人，一个人只有在没有其他优点的情况下才会被用这些词形容。"
"1","女权组织成员这个行业本身就是，女人只要凭性别就能0门槛进入，男人想加入就得做点贡献。"
"1","同男性觉得老实人是骂人话一样，大部分女生同样认为贤惠是骂人话。"
"0","因为大学里女生确实比男生更勤奋，更能压抑住自己骚动的心。"
"0","女性发育早，语言学科女性优势明显，坐在课堂里搞理论性的东西也和女生性格相符。"
"1","贤母娘妻，只是贤奴良隶。"
"1","为什么炸？ 因为贤惠没有价值。"
"1","性别压迫是表面，骨子里是阶级矛盾，上层男性无论是家族传男不传女，玩弄女性，把女性当筹码进行交易也没人说啥。"
"1","仇男辱男、彩礼婚房这种大家见的和说的已经很多了，这里姑且不再赘述了。"
"0","贤惠，会做家务可以啊，前提你是什么东西，现在女孩学历都比以前高，跟你一样寒窗苦读出来的，家里宠的独生女，你又没钱。"
"1","一堆不知所云的回答，动不动就男女平等，父权社会。"
"1","女权与LGBT群体现在合作其实就是两路左派惺惺相惜而矣，要他们真有权了，斗起来才狠，比如女权吧，你懂的遍地割屌烧基。"
"0","“男权”这个社会有一个积极正面的社会运动，叫做女权主义。"
"0","贤惠=服务别人的水平高。"
"0","我个人觉得贤惠是女人最大的优点之一，但是我很理解为什么有些女生会反感贤惠这个词。"
"1","女追男隔层纱，男追女隔座山"
"0","好多人都说弯的会抗拒同性的肢体接触。"
"0","你还是不是男人？ 简单一句话，就解释明白了。"
"0","性别性别，涉及性的时候才谈差别。"
"1","因为就绝大部份情况而言，被歧视得男性已经尽可能向女性索取而获得平衡了。"
"0","微博上有些人真的就是在故意制造性别对立！"
"1","欺辱男性的也是男性哦，你猜猜话语权在谁哪里。"
"0","很多女性在当了全职妈妈后生活发生了巨大的变化，原来可能是职场精英，但当了全职妈妈后就只有孩子和丈夫，与社会脱节。"
"1","不仅仅是高学历女生成为全职主妇，而是无论你是不是高学历，都会逼你成为全职主妇。"
"0","我不喜欢这样，我一点儿也不喜欢。"
"1","当男性可以在热门节目上公然骂“女的，垃圾”的时候，性别对立就可以结束。"
"0","以前还对性别对立感触不是很大，可是最近几则新闻下面的评论着实把我看吐了。"
"0","既然女生成绩普遍比男生好。"
"0","女权一直在否认她们有外国反华势力资助，下面是女权头子支持港独的证据，在微博已经被夹掉了。"
"0","十年前，211硕士毕业找高校教职，遇到过学院领导直接说你要是个男生我肯定要你了，也有的人事领导问会不会唱歌跳舞。"
"0","因为大部分女权都不知道自己在干什么，只是觉得这样看起来很棒，她们的行为和黑人在革命中烧杀劫掠的行为没有本质区别。"
"1","其实女权始终没有意识到现在的女权并不是在要求男女平等，因为男女已经很平等了，她们是在要求真正女权社会，就是要女性至上。"
"0","我也想不明白鹿晗等人为什么天天被骂。"
"1","异性恋歧视同性恋，同性恋歧视双性恋。"
"1","男性会受到诸多道德绑架。"
"1","严重，严重到女性认为招聘时候公司单位要更多男性是在歧视她们。"
"0","亲身经历，TOP3的师范大学研究生，找教师工作，招聘单位说男士优先，但是最后来的基本都是女生，所以勉强招了4女一男。"
"0","称赞能干就行了，非要贤惠干什么？"
"1","性别歧视和性别特权（女性）可能都很严重，以及中国那么大，社会差距那么严重。"
"0","我一个男人最讨厌你是个老实人这样的话，这俩句，都一样。"
"1","严重，咱们这还有年龄歧视，相貌歧视，疾病歧视，阶层歧视，地域歧视，去国外还有种族歧视^皿^无时无刻不在发生。"
"0","这种对立一旦开始就绝不可能停止，最后的结果只能是以一方的彻底失败而结束。"
"1","所以，社会更容易接受低学历女性当全职家庭主妇咯？"
"1","你想要的答案是不是：女生普遍学霸，男生普遍是学渣？"
"0","国外一个女权运动领导级人物，本来不相信男性的委屈。"
"1","对男性表现出的性别歧视本质上还是对女性的性别歧视。"
"0","因为女人贤惠在当代社会的意思是：免费伺候夫家全家，主动而态度良好，但是却不求回报。"
"0","大概和女的对男的说“我想找个有房有车”或是“我想找个老实人”一样一样的道理吧。"
"0","说了很久很久了。 所谓的男女权问题就是主要就来自于阶级问题，结果很多人都忽略了这一点，同一阶级非要互掐。"
"1","女拳就是男权的产物，女权的核心就是抬高自己的物价，所以它歧视的只有买不起它的男性。"
"1","我的天呐，哪里不如女性的高贵了好咩，简直是对男性贞操没有要求嘛！"
"0","不一定有多好。 问题是，生孩子了你可能连现在的位子也保不住。"
"0","去报名参加瑜伽班，得到的回复“我们只要女生，你一个男生练什么瑜伽啊”跟周围的人说自己练瑜伽。"
"0","比贤惠还不入耳的词还有懂事，听话。"
"1","现在男女互相卖惨，只要弱者还是有利可图的话，基本男女都开始卖惨比烂。"
"0","可悲，性别二元很无聊，不管你想变成另外一个性别都很蠢，时间用来学习这个世界的本质不好吗。"
"1","因为她们本身就是压迫者，自然看不见男性所受的压迫。"
"0","十多年前，社会上就流行这句话了：贤惠贤惠，闲在家里什么都不会。"
"1","你知道吗，歧视男性的一般都是男性自己。"
"0","t、p的划分真的很幼稚！"
"0","在这个问题下攻击家庭主妇的所谓女权主义者们，永远都逃不开一个观念的束缚，那就是，--，必须有别人为我的人生负责。"
"0","因为贤惠这个词实质上是表扬以男性为主导的夫妻共同体，暗示女性为某种附属品而非独立存在。"
"1","警惕女性语言陷阱，温柔贤惠对应的是顾家负责，女人不温柔贤惠，咱们男人就不要顾家负责。"
"1","当我的姑姑告诉我，她觉得我爷爷说的最对的一句话就是女孩一点用都没有时，我才发现中国的性别居然这么这么可怕。"
"1","只要一上网，随便刷一刷就是一大堆性别对立的、恐男厌女的新闻和言论，不管男女都非常容易被对方阵营的极端言论惹到。"
"1","就是想通过政治正确来博取好处，她们才不关心女性权益呢，也不会刻意歧视男性，只要有好处，让她们歧视女性也不是不可能。"
"0","过于焦虑，危言耸听就是给用人单位错误的心理暗示：不要女生了。"
"1","以后再也不写家庭主妇相关问题的回答了，这个话题下面真的是一大堆奇葩，怨气满满。"
"0","贤惠归根结底还是为他人服务。"
"0","其实并不需要她赚多少钱，有一个轻轻松松的职业就对了，但是不能没有工作。"
"0","你去大街上看一对对情侣，仔细观察他们的微表情和动作，很多男的不经意间会流露出一种胆怯、顺从、卑微、讨好的样貌。"
"0","谢邀，这几张图是我和女拳的对话，前后充满了矛盾，其中有几个评论被删了，辱骂很难听，刚开始讲男人没钱。"
"1","因为她们根本就不贤惠啊。"
"0","生一胎时候，同岗同酬竞争设计组长，我三高，同事学历证书皆无，只因为我肚子大了，生完回来一看，他升职了，我原地踏步。"
"1","性别争议，个人总结了下，大概分为以下三类：第一类：不可否认，男女双方都存在一群搅混水的，这批人也是叫唤的最凶的。"
"0","谢邀～。 在女生角度看来，【贤惠】这个词就好像「你是个好人」一样变成了“你骂谁呢”的话。"
"0","在大部分领域，都是男人干的比较好。"
"0","因为“贤惠”这个词，封建色彩太浓了，一旦用上这个词，仿佛说这个人是个封建社会三从四德的女性。"
"1","好像目前唯一不怎么歧视女性的也就是中小学校园以及幼儿园了，嗯对的，还有医院。"
"0","“你真贤惠”是对一个女孩最高级别的侮辱。"
"0","其实你想想就知道了，贤惠这个词本质上是在夸别人付出得很努力免费的活干的很漂亮。"
"0","我这样告诉你。 你所说的那些人是“女拳”非“女权”我认为(代表个人观点)。"
"0","有好处时要求男女平等，有坏事时就是你究竟是不是男生，尤其在吃饭埋单的时候。"
"0","因为贤惠是男权社会冠于女性的又一面“牌坊”拿着它，你就得为夫君乃至整个家庭做出牺牲自我的付出。"
"0","我一直以为你们说的是性别对立，最后我才明白了，只是相亲市场的讨价还价。"
"0","因为这些都太不重要了。"
"0","贤惠两个字就是一顶高帽子，就好像说你是个好人一样。"
"0","本来不想把成绩与性别什么的扯到一起，但拳师们不停地造谣男生学习不如女生，我实在是看不下去了。"
"0","全天下的男人都没生孩子，事业都没被耽误，他们的事业有多好？"
"0","贤惠一听就是取悦男人的，同样的，夸小孩子乖一看就是取悦大人的，夸要夸到点子上，要夸人的本质，比如贤惠可以换成勤快啦。"
"1","女权的双标就是如此，王思聪说喜欢胸大的，被骂。"
"1","男女都有的劳动场合，男的就该干重活，脏活，累活。"
"0","大男人受点“委屈”不“被忽视”你还想怎样？"
"0","但凡某个带有性别的tag上了热搜，底下的评论都能莫名其妙的开始性别对立。"
"0","租房子的时候，所有好房子都是清一色“只限女生”、“女生only。"
"1","你这个伪命题好奇怪哦，我说女权你和我说男性也受到压迫，那你被车撞了我跟你说别人还有被火车撞的呢你怎么看不到呢？"
"0","租房的时候，干净又便宜的房子只租给女生！"
"0","不会觉得恶心，但绝不会找双谈恋爱。"
"0","想搞性别对立的人，先去把自己爸妈搞对立试试去，我支持你们去感受一下家庭分裂的滋味，真不知道是图个啥？"
"1","不管是男权社会还是女权社会，也不管是父系社会还是母系社会，被淘汰（被剥夺生育权）的人永远都是男性而不是女性。"
"0","如果一个男人说她的老婆真贤惠，大概等同于他自己也不知道还爱不爱她，只是谁不喜欢切好的水果和可口的饭菜呢？"
"1","谢邀~。 很多人会觉得高学历成为女性是一种资源浪费，乃至不少人还会歧视家庭主妇。"
"1","挑男女对立的那是南拳，真男权，代表平权，代表人权。"
"1","我作为一个男性，从小到大被享受特权，自我物化的女性欺压。"
"1","女拳说白了不是坏，就是被人利用的蠢货。"
"1","女生的衣服上不管写boy还是girl都很酷，可是男生的不管写boy，还是girl，都很娘。"
"0","那意思说你不贤惠你就很开心了呗。"
"0","不丢人的前提是，你是否能胜任家庭主妇这个角色。"
"0","真是受不了了，为啥一堆在批判的人那话里话外的意思，好像国家经济不行了都赖高学历女性辞职在家带孩子？"
"0","这种提问方式很好。 既说明了事实，又不带脏字地把男人批判(骂)了一下。"
"0","我已经躺平了，女拳爱打就打，这辈子不会去讨好任何一个女人，房子车子我自己买写自己名，父母买写父母名。"
"0","早就不装了，公开地骚，hhh。"
"0","记住了，大家以后别用“贤惠”这个词。"
"0","没人觉得高学历女生也惨嘛，苦读多年，找工作因为各种原因被拒，其实还不是因为放开二胎了！"
"0","贤妻良母终于成为贬义词了"
"0","四大券商，中信和中信建投是应届不招女生的。"
"0","本质：因为男人即使同时和一百个女人上床，女人也知道自己肚子里的孩子是自己的。"
"1","当这个问题的回答只有寥寥几个的时候，大多数男性意识不到自己被压迫，他们甚至会为对方献上武器。"
"1","因为，男人就是喜欢忽略和歧视男人呀。"
"1","低学历女性就应该做全职家庭主妇"
"0","历代以来，除了极个别的伟人，打着平等旗号的人都是挂羊头卖狗肉，哪有几个人在乎平等不平等，大多数人想的都是自己不要吃亏。"
"0","男生对女生说，“贤惠”=，女生对男生说，“你是个好人”"
"1","女拳盛行等于男性歧视。"
"0","贤惠与老实是同病相怜。"
"0","有多严重呢？ 一个女人，让自己孩子随了父姓，就被x博骂上了热搜，吐出的字眼要多难看就有多难看。"
"0","什么感受？ 千万别信我会养你一辈子的鬼话。"
"1","从小到大，女生寝室的住宿条件，一直都完爆男生的"
"0","没必要正视你们。 现在女权追求的不是男女平等，或者男女平权。"
"0","在以前，我觉得女拳背后有外国势力支持，上头肯定会出手，大家不用太在意，但是过了这么久，女拳不但没有收敛反而变本加厉。"
"0","很明显，这个男的是直男AI啊。"
"0","实名反对某些答主认为贤惠的女性价值下降了的言论，结婚想着离婚，这样的感情没法谈。"
"1","为主人服役乃是奴隶的义务，若奴隶胆敢向主人提要求，无论是否合理，那都是鞭挞斩杀都不足以弥补的过错。"
"0","男女对立的潘多拉之盒打开，各种灾难随之降临。"
"0","贤惠是男权社会里男人用来形容女人的。"
"0","1，男男性行为不会怀孕，所以很多gay会觉得反正不会怀孕就不带套，然而那是安全套而非单纯避孕套。"
"0","对父亲出柜的时候，我哭着大叫着说，要是我可以选择我也想成为你口中的正常人，我没病，你懂我这么多年的煎熬吗？"
"1","为什么这个问题下面高票都是仇视女权，轻视女性的？"
"0","他足够优秀的话，我愿意贤惠。"
"1","这么说吧，很多女拳的底层逻辑是女性是优越的，先进的，聪慧的，高尚的，而男性是低下的、落后的，愚昧的，卑鄙的。"
"0","平权是为了可以在这种图片中实现男女平等，这是男性受压迫的表现？"
"0","因为贤惠这个词在经过近千年的演化之后，带有了强烈的商品属性色彩。"
"0","【家暴应该怎么打——打到什么程度才算家暴】老汉被妻家暴三十年，脾脏破裂——TA们说，有损女性形象，不能有热搜。"
"1","這個社會上就是有很奇怪的現象，職場女性鄙視家庭主婦的，已婚的鄙視單身的，母乳媽媽鄙視奶粉媽媽。"
"1","在女大里就没有男生成绩超过女生的。"
"1","有多严重呢，你男方结婚彩礼钱全出，婚礼酒席钱全出，买房子要无偿加女方名字，不加就是不爱女方，人家一家人会来讨伐你。"
"1","女拳不止是歧视的问题。"
"0","什么时候房价降了，最好是进入社会主义社会了，性别对立就结束了。"
"1","说的好像女权就正视女性被压迫一样。"
"0","严重。 最近碰到这样一位客户，99年，21岁，严重的躁郁症。"
"0","依然不能证明是男孩子拿了钱包啊。"
"0","四个中三个是亚裔"
"0","吉林某市 918必拉"
"1","问题是，放任本族女孩外嫁，只会让自己民族更受歧视啊？不然你看为啥美国黑人也开始歧视殴打亚裔？"
"0","中国建国以来从来没有一位女常委，能进中央的女性寥若星辰。"
"1","不要相信那些公众号的宣传。夸大亚裔和华裔在美国的被歧视程度。会有很多流量，因为这能建立某些人对于已经移民美国的同胞亲属的鄙视链。这是不真实，也不道德的自我欺骗。跟南波湾那帮人说咱们吃不起茶叶蛋是一会事儿。"
"0","说实话，中国人发不好v的比比皆是，这个女主应该是很强的（滑稽"
"1","河南有一个偷井盖的，所以河南人的人都是偷井盖的，河南没救了。 凡事为河南人辩解的都属于洗地。"
"0","嗯，殖民地时期的抗争是打砸抢烧？是歧视外地人？还是践踏法律？现在所谓的抗争也配和殖民地时期的抗争相提并论？别侮辱殖民地时期抗争的香港百姓了。"
"0","娜扎仙女！"
"0","都成猜疑链了。因为谁都可能掏出枪来，所以警察神经紧绷。警察神经紧绷，看谁都像罪犯，特别是黑人，稍有动静就打光弹夹。因为警察随随便便就可能打死你，黑人就算真是老实无犯罪的，"
"0","以前我也这么觉得，但最近几年我国在百米中突破性的成绩让我觉得之前那些观念是错误的。 我们真正用现代化的方法训练短跑也没多长时间，就取得这样的成绩，黄种人显然潜力巨大。"
"0","如何看待迪路兽进化成天女兽[飙泪笑]"
"0","确实，我觉得他应该没试过以大陆人的身份去和台湾同胞谈论…426"
"1","不是我tmd，就因为希拉里少了几票，华为被打压，GTA6不能出（虽然希拉里之前也有抵制过GTA），排华更严重，疫情不作为，歧视黑人闹暴乱。。。服了"
"1","那些黑人很恶心。和广州的性质不一样，这些都是拿着中国政府发的奖学金来中国泡妞挥霍的"
"1","不行。一般和我打架的都是男的"
"0","长富我觉得没新疆的天润好喝"
"1","就跟黑人为什么被歧视一样"
"1","我们以前一个部门就是被四川人带起来的mmp 骗人小狗 而且天天骂那种"
"0","看了好久原来有这么多同病相怜的人作为女孩都得不到和男孩一样应有的平等的尊重和重视"
"1","求求了,老黑别来中国,宁波广州还不够吗？骇人听闻的事情做的太多了,反正老黑再好也别来中国,我看老黑就是看动物"
"0","说实话屠狗别的不行，眼光还是可以。就想知道是去哪里找了这么对男孩子"
"0","犯罪不分男女"
"1","男生善良，随和，脚踏实地的衡量标准是什么？估计就是买房买车了。这些很主观的标签化概念远比那些直接张嘴要钱的恶心得多。"
"1","如果白人因为奴役黑人不能说黑人不好，为什么现在中国也有很多人觉得不能说？"
"0","没事，至少我们知道自己很安全[机智]男孩子，最重要的是出门保护好自己"
"0","都30了还来上学，我记得四年前我们系的黑人留学生上高数课我们老师说他们算加减乘除都吃力"
"1","对对对流行偶像都是黑人 不懂为什么却歧视黑人"
"1","草tm河南，还我们井盖！！！！！！！！！！！！"
"1","我知道啊。如果会听的，听得出是黑人口音，拿nigger怼回去没问题，但如果不是，那白人会觉得你们不光游戏打的不好，素质差，还玩种族歧视那一套。"
"0","从他的日记看，他确实有种族歧视的嫌疑。另外，你的逻辑有个漏洞。爱因斯坦歧视的是中国人这一群体，你文中所说的可能歧视黑人的人是部分国人，他们并不能代表中国人这一群体。"
"0","个例不代表什么的，我们邻居国家，哈萨克斯坦的欧洲部分，土著和现住民也是黄种人，依然体型身高肌肉等比不过欧洲白种人。"
"1","太对了，河南的那个老是说我们山东这不好那不好，有本事别来啊，还发说说，说以后再也不来山东了，有本事现在走啊。"
"1","然而白人歧视我们，他们配吗？我是大国公民，有自己的底气，不会像黑人那样敏感玻璃心。另外，“黄种人”这个词本身就代表种族歧视"
"1","我想说的是奋斗比门假都不要，会请产假？？？到时候男人们也会开始分层歧视，就会了解女性的就业歧视了。"
"0","威胁迫害 唉，他们如果不想独立 谁会去威胁迫害 答主希望台湾和大陆同心吗？ 可是台湾人不想"
"0","你看不上柳永还把人家的词都看了？就像印度人一边骂着中国产品抵制中国产品还用着中国产品"
"0","哈，妹纸原来喜欢黑人←_←"
"1","黑人看着就脏，而且非洲环境脏乱差外加那边妇女地位低下，能真正对你好的也没几个，而且之前在医院遇到一个黑人好像感染了病毒，"
"0","不不不，我们真正的山东男人只想一刀剁了这个东西的狗头"
"1","你可以了解一下北京中介这个群体你就知道为什么东北人被黑，这一帮老鼠屎坏了东北的名声"
"1","赞同，张嘴就是直男癌的女权（雾，至今搞不懂怎么区分什么是女权）太多太多了"
"0","因为统一之后对大家都好啊，双方的gdp都会增长，美国那些西方国家也不会拿台湾当棋子来恶心人。统一之后大家齐心协力实现中华民族复兴总比现在争吵要好吧。况且两岸因为这个问题，双方都花了很多钱，拿这钱去培养高科技人才不好么。"
"0","现在的少数民族文字才是为分裂制造条件，应该统一用汉字表意才是，可是现在中国却有五十多种文字，大多还是建国后新造的.."
"1","呵呵，说得你很懂一样。黑人体育，说唱那么厉害，所以大部分犯罪分子是黑人，抢劫是黑人，所以黑人聚集区是危险地带。"
"1","美国无产阶级大部分是黑人，黑命贵可看不上中国"
"1","陕西人都没有艺术天份，虽然有秦腔，然而秦腔一点也不好，比起我们X剧差太远了。"
"0","前两天去的，大老远跑去河南，还带着大姨妈痛去的，坚持走完了。[大哭]"
"1","怎么鉴别谁是女权@随风,，你自己是不是女权分子呢，在知乎里面称呼男性为男拳都是女权分子"
"1","真的，男权癌特别会树立假想敌，又或者是他们其实就是找个理由来喷一下。只要涉及到女性利益的东西，就要有人要说女权癌怎么还不来，田园女权马上到达战场什么的。人还没来，就先喷一下，显得自己技高一筹？中国的男人真的被五千年男权教育费得太幼稚可笑了"
"0","以前都是善良的黑人领便当现在是善良的印度人了时代有进步"
"1","得了吧，那个种族配额，不光歧视亚裔，连带白人一起歧视。"
"0","对啊，高中同学毕业那年受伤膝盖积水 半年后高考回来长得好高 本来是我班的女神，更女神了"
"1","这说明不了任何问题啊，现在大部分男女朋友第一次开房女生也不是完全自愿的，男的也都是连哄带骗带用点强的，所以呢，以后分手了都要告强奸么"
"1","黑人大部分就那鬼样子，贫穷和落后是有原因的"
"1","如果和国内别的宅男不一样就是有病的话，照你这么说19世纪的精神医学可是把想要逃离奴隶主的黑人奴隶当成有病的哦～“奴隶我听过不少，像这种想要逃离奴隶主的奴隶还是第一次听说，绝对是有病需要治”"
"0","大秦打赵奢都难，我比较好奇怎么打让大萌头疼的四部建州女真骑兵"
"0","你居然喜欢这首歌，不是一般人啊，那女人唱歌的声音恶心死了"
"1","最可怕的事情是：黑人在中国犯罪，竟然都不了了之。"
"1","黑人贩毒，艾滋病，抢劫，强奸的不在少数吧！犯罪率就在哪里搁着呢！有时间翻翻，可不止中国人歧视黑人啊，人家犯着法，还有各个国家的圣母来圆场，理由无非就是黑人是弱势群体，种族歧视，不理智"
"0","抛开伤害不谈，两个职业的手感就是玩巨白和光白的区别。鳗鱼玩起来真的肾上腺激素飙升，手感好的没话说。两个职业都回空技能，特别是面对拉维茜的时候，大枪黑人问号，鳗鱼那个佛系双鹰。。。。"
"1","修车坑不能更认同 10家最少9家车厂不老实的！而且老板99%都是华人！听你口音中国来的，坑的比本地马来人印度人还要黑！"
"1","山东的这些陋习真的很恐怖"
"0","这男的活该，死了最好.被这个男的恶心到了"
